date,session,mph,avg_g,dist_m,runID,status
2026-09-02,slipyaw,60,1.0781,33.9666,1788410563-0002,OK
2026-09-02,slipyaw,60,1.0781,33.9666,1788410563-0002,OK
2026-09-02,slipyaw,60,1.0691,34.2528,1788410595-0003,OK
2026-09-02,slipyaw,60,1.0691,34.2528,1788410595-0003,OK
